entidad,relacion,objeto,source_file
Máximo Gómez,Fecha de nacimiento,1836-11-18,republica_dominicana
Máximo Gómez,Fecha de defunción,1905-06-17,republica_dominicana
Máximo Gómez,Ocupación,oficial militar,republica_dominicana
Almansa,jefe de gobierno,Francisco Javier Núñez Núñez,republica_dominicana
Almansa,país,España,republica_dominicana
Almansa,continente,Europa,republica_dominicana
Almansa,instancia de,municipio de España,republica_dominicana
Almansa,capital,Almansa,republica_dominicana
Santa Cruz de Barahona,país,República Dominicana,republica_dominicana
Santa Cruz de Barahona,instancia de,ciudad,republica_dominicana
Santa Cruz de Barahona,instancia de,gran ciudad,republica_dominicana
Santa Cruz de Barahona,instancia de,municipio de la República Dominicana,republica_dominicana
Santa Cruz de Barahona,situado en la entidad territorial administrativa,Barahona,republica_dominicana
Guante de Oro,país,Canadá,republica_dominicana
Guante de Oro,país,Estados Unidos,republica_dominicana
Guante de Oro,instancia de,premio deportivo,republica_dominicana
Guante de Oro,nombrado en referencia a,guante,republica_dominicana
Guante de Oro,nombrado en referencia a,Rawlings,republica_dominicana
Universidad de la Florida,país,Estados Unidos,republica_dominicana
Universidad de la Florida,instancia de,Universidad de concesión de tierras,republica_dominicana
Universidad de la Florida,instancia de,universidad pública,republica_dominicana
Universidad de la Florida,instancia de,institución educativa pública de los Estados Unidos,republica_dominicana
Universidad de la Florida,instancia de,editor de acceso abierto,republica_dominicana
cantautor,lista de interés para el proyecto Wikimedia,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida,republica_dominicana
cantautor,instancia de,ocupación,republica_dominicana
cantautor,instancia de,profesión musical,republica_dominicana
cantautor,subclase de,cantante,republica_dominicana
Baní,país,República Dominicana,republica_dominicana
Baní,instancia de,municipio de la República Dominicana,republica_dominicana
Baní,situado en la entidad territorial administrativa,Peravia,republica_dominicana
Baní,categoría principal del tema,Categoría:Baní,republica_dominicana
Baní,capital de,Peravia,republica_dominicana
Villa Mella,país,República Dominicana,republica_dominicana
