entidad,relacion,objeto,source_file
Álvaro Uribe Vélez,Educado en,St Antony's College,colombia
Álvaro Uribe Vélez,Cargo,senador de Colombia,colombia
Alfredo Di Stéfano,Ciudadanía,España,colombia
Alfredo Di Stéfano,Premio recibido,Trofeo Pichichi,colombia
Alfredo Di Stéfano,Premio recibido,Ciudadano ilustre de la Ciudad de Buenos Aires,colombia
Alfredo Di Stéfano,Premio recibido,UEFA President's Award,colombia
Alfredo Di Stéfano,Ciudadanía,Argentina,colombia
Alfredo Di Stéfano,Premio recibido,Balón de Oro,colombia
Álvaro Uribe Vélez,Educado en,Harvard Extension School,colombia
Pablo Escobar,Lugar de nacimiento,Rionegro,colombia
Pablo Escobar,Ocupación,político,colombia
Pablo Escobar,Ciudadanía,Colombia,colombia
Pablo Escobar,Miembro de,Cartel de Medellín,colombia
Pablo Escobar,Cargo,director,colombia
Pablo Escobar,Fecha de nacimiento,1949-12-01,colombia
Pablo Escobar,Fecha de defunción,1993-12-02,colombia
Pablo Escobar,Ocupación,libertador de la patria,colombia
Pablo Escobar,Cargo,miembro de la Cámara de Representantes de Colombia,colombia
Carlos Valderrama,Lugar de nacimiento,Santa Marta,colombia
