entidad,relacion,objeto,source_file
Neuris Delgado Ramírez,Ocupación,ajedrecista,paraguay
Neuris Delgado Ramírez,Ciudadanía,Paraguay,paraguay
Neuris Delgado Ramírez,Fecha de nacimiento,1981-09-17,paraguay
José Domingo Salcedo,Lugar de nacimiento,Concepción,paraguay
José Domingo Salcedo,Ocupación,entrenador,paraguay
José Domingo Salcedo,Ciudadanía,Paraguay,paraguay
José Domingo Salcedo,Fecha de nacimiento,1983-09-11,paraguay
José Domingo Salcedo,Ocupación,futbolista,paraguay
Julio César Manzur,Lugar de nacimiento,Luque,paraguay
Julio César Manzur,Ocupación,futbolista,paraguay
Julio César Manzur,Ciudadanía,Paraguay,paraguay
Julio César Manzur,Fecha de nacimiento,1981-06-22,paraguay
Amadeo Ortega,Lugar de nacimiento,Itauguá,paraguay
Amadeo Ortega,Ocupación,futbolista,paraguay
Amadeo Ortega,Ciudadanía,Paraguay,paraguay
Amadeo Ortega,Fecha de nacimiento,1905-04-19,paraguay
Amadeo Ortega,Fecha de defunción,1982-10-17,paraguay
Amadeo Ortega,Fecha de defunción,1983-10-17,paraguay
Lorenzo Calonga,Lugar de nacimiento,Paraguay,paraguay
Lorenzo Calonga,Ocupación,futbolista,paraguay
Lorenzo Calonga,Ciudadanía,Paraguay,paraguay
Lorenzo Calonga,Fecha de nacimiento,1929-08-28,paraguay
Lorenzo Calonga,Fecha de defunción,2003-09-20,paraguay
Curuguaty,país,Paraguay,paraguay
Curuguaty,instancia de,municipio de Paraguay,paraguay
Curuguaty,situado en la entidad territorial administrativa,Departamento de Canindeyú,paraguay
Curuguaty,categoría principal del tema,Categoría:Curuguaty,paraguay
militar,instancia de,profesión,paraguay
militar,instancia de,ocupación,paraguay
militar,subclase de,empleado,paraguay
militar,subclase de,guerrero,paraguay
militar,opuesto a,civil,paraguay
Carapeguá,país,Paraguay,paraguay
Carapeguá,instancia de,asentamiento,paraguay
Carapeguá,instancia de,municipio de Paraguay,paraguay
Carapeguá,fundador,Martín de Barúa,paraguay
Carapeguá,situado en la entidad territorial administrativa,Departamento de Paraguarí,paraguay
Pirayú,país,Paraguay,paraguay
Pirayú,instancia de,villa,paraguay
Pirayú,instancia de,municipio de Paraguay,paraguay
Pirayú,situado en la entidad territorial administrativa,Departamento de Paraguarí,paraguay
líder militar,instancia de,profesión,paraguay
líder militar,subclase de,oficial militar,paraguay
líder militar,subclase de,líder,paraguay
líder militar,categoría principal del tema,Categoría:Líderes militares,paraguay
Encarnación,país,Paraguay,paraguay
Encarnación,instancia de,ciudad,paraguay
Encarnación,instancia de,ciudad fronteriza,paraguay
Encarnación,instancia de,gran ciudad,paraguay
Encarnación,idioma oficial,español,paraguay
arquitecto,instancia de,profesión,paraguay
arquitecto,instancia de,título corporativo,paraguay
arquitecto,instancia de,ocupación,paraguay
arquitecto,instancia de,grupo de ocupaciones de la CIUO,paraguay
Universidad Nacional de La Plata,país,Argentina,paraguay
Universidad Nacional de La Plata,instancia de,universidad pública,paraguay
Universidad Nacional de La Plata,instancia de,editor de acceso abierto,paraguay
Universidad Nacional de La Plata,instancia de,editorial académica,paraguay
Universidad Nacional de La Plata,situado en la entidad territorial administrativa,La Plata,paraguay
presidente de Paraguay,país,Paraguay,paraguay
presidente de Paraguay,instancia de,cargo público,paraguay
presidente de Paraguay,residencia oficial,Mburuvicha Róga,paraguay
presidente de Paraguay,subclase de,presidente de la Republica,paraguay
presidente de Paraguay,subclase de,jefe del Gobierno,paraguay
Piribebuy,país,Paraguay,paraguay
Piribebuy,instancia de,municipio de Paraguay,paraguay
Piribebuy,situado en la entidad territorial administrativa,Departamento de Cordillera,paraguay
golfista,instancia de,profesión,paraguay
golfista,instancia de,ocupación,paraguay
golfista,subclase de,deportista,paraguay
golfista,subclase de,jugador competitivo,paraguay
golfista,santo patrón,Andrés el Apóstol,paraguay
Italia,miembro de,OTAN,paraguay
Italia,miembro de,Fondo Monetario Internacional,paraguay
Italia,miembro de,UNESCO,paraguay
Italia,miembro de,Organización Mundial de la Salud,paraguay
Italia,miembro de,Organización Mundial del Comercio,paraguay
vicepresidente del Paraguay,país,Paraguay,paraguay
vicepresidente del Paraguay,instancia de,cargo,paraguay
vicepresidente del Paraguay,residencia oficial,Mburuvicha Róga,paraguay
vicepresidente del Paraguay,residencia oficial,Palacio de López,paraguay
vicepresidente del Paraguay,forma parte de,Gabinete del Paraguay,paraguay
Caacupé,país,Paraguay,paraguay
Caacupé,instancia de,villa,paraguay
Caacupé,instancia de,municipio de Paraguay,paraguay
Caacupé,idioma oficial,español,paraguay
Caacupé,idioma oficial,guaraní,paraguay
Yegros,país,Paraguay,paraguay
Yegros,instancia de,asentamiento,paraguay
Yegros,instancia de,municipio de Paraguay,paraguay
Yegros,situado en la entidad territorial administrativa,Caazapá,paraguay
escritor,instancia de,profesión,paraguay
escritor,instancia de,ocupación,paraguay
escritor,subclase de,autor,paraguay
escritor,subclase de,artista,paraguay
juez,instancia de,embede,paraguay
juez,instancia de,profesión jurídica,paraguay
juez,instancia de,grupo de ocupaciones de la CIUO,paraguay
juez,subclase de,jurista,paraguay
Bayamo,país,Cuba,paraguay
Bayamo,instancia de,ciudad,paraguay
Bayamo,instancia de,municipio de Cuba,paraguay
Bayamo,instancia de,gran ciudad,paraguay
Bayamo,fundador,Diego Velázquez de Cuéllar,paraguay
ajedrecista,instancia de,profesión,paraguay
ajedrecista,subclase de,deportista,paraguay
ajedrecista,subclase de,jugador de juego de tablero,paraguay
Concepción,país,Paraguay,paraguay
Concepción,instancia de,ciudad,paraguay
Concepción,instancia de,municipio de Paraguay,paraguay
Concepción,idioma oficial,español,paraguay
Concepción,idioma oficial,guaraní,paraguay
Luque,país,Paraguay,paraguay
Luque,instancia de,asentamiento,paraguay
Luque,instancia de,municipio de Paraguay,paraguay
Luque,situado en la entidad territorial administrativa,Departamento Central,paraguay
Luque,categoría principal del tema,Categoría:Luque,paraguay
Itauguá,país,Paraguay,paraguay
Itauguá,instancia de,municipio de Paraguay,paraguay
Itauguá,situado en la entidad territorial administrativa,Departamento Central,paraguay
Luis Enrique Cáceres,Lugar de nacimiento,Asunción,paraguay
Luis Enrique Cáceres,Ocupación,futbolista,paraguay
Luis Enrique Cáceres,Ciudadanía,Paraguay,paraguay
Luis Enrique Cáceres,Fecha de nacimiento,1988-04-16,paraguay
Luis Enrique Cáceres,Fecha de nacimiento,1988-04-19,paraguay
Daniel Jara Martínez,Lugar de nacimiento,Asunción,paraguay
Daniel Jara Martínez,Ocupación,futbolista,paraguay
Daniel Jara Martínez,Ciudadanía,Paraguay,paraguay
Daniel Jara Martínez,Fecha de nacimiento,1993-11-22,paraguay
