entidad,relacion,objeto,source_file
Sorbonne Universidad de París,instancia de,entidad desaparecida,costa_rica
Sorbonne Universidad de París,nombrado en referencia a,París,costa_rica
Sorbonne Universidad de París,nombrado en referencia a,Roberto de Sorbón,costa_rica
La Galería de las Mujeres de Costa Rica,país,Costa Rica,costa_rica
La Galería de las Mujeres de Costa Rica,instancia de,salón de la fama,costa_rica
La Galería de las Mujeres de Costa Rica,conferido por,Instituto Nacional de la Mujer,costa_rica
La Galería de las Mujeres de Costa Rica,ganador,Mercedes Chacón Porras,costa_rica
La Galería de las Mujeres de Costa Rica,ganador,Felícitas Chaverri Matamoros,costa_rica
Universidad George Mason,país,Estados Unidos,costa_rica
Universidad George Mason,instancia de,universidad,costa_rica
Universidad George Mason,instancia de,institución educativa pública de los Estados Unidos,costa_rica
Universidad George Mason,situado en la entidad territorial administrativa,Virginia,costa_rica
Universidad George Mason,situado en la entidad territorial administrativa,condado de Fairfax,costa_rica
guionista,instancia de,profesión del cine,costa_rica
guionista,género,guion,costa_rica
guionista,subclase de,escritor,costa_rica
guionista,ámbito de la ocupación,escritura de guiones,costa_rica
guionista,categoría principal del tema,Categoría:Guionistas,costa_rica
productor de televisión,instancia de,profesión,costa_rica
productor de televisión,instancia de,cargo,costa_rica
productor de televisión,subclase de,profesional de medios,costa_rica
productor de televisión,subclase de,productor,costa_rica
productor de televisión,forma parte de,equipo de televisión,costa_rica
San Antonio,país,Costa Rica,costa_rica
San Antonio,instancia de,distrito de Costa Rica,costa_rica
San Antonio,situado en la entidad territorial administrativa,Provincia de Heredia,costa_rica
San Antonio,situado en la entidad territorial administrativa,Cantón de Belén,costa_rica
Margarita Penón Góngora,Lugar de nacimiento,San José,costa_rica
Margarita Penón Góngora,Ocupación,político,costa_rica
Margarita Penón Góngora,Ciudadanía,Costa Rica,costa_rica
Margarita Penón Góngora,Educado en,Vassar College,costa_rica
Margarita Penón Góngora,Cargo,primera dama o primer caballero de Costa Rica,costa_rica
Margarita Penón Góngora,Premio recibido,Gran Cruz de la Orden de Isabel la Católica,costa_rica
Margarita Penón Góngora,Fecha de nacimiento,1948-10-11,costa_rica
Román Arrieta Villalobos,Lugar de nacimiento,San Antonio,costa_rica
Román Arrieta Villalobos,Ocupación,arzobispo,costa_rica
Román Arrieta Villalobos,Ciudadanía,Costa Rica,costa_rica
Román Arrieta Villalobos,Cargo,obispo diocesano,costa_rica
Román Arrieta Villalobos,Fecha de nacimiento,1924-11-13,costa_rica
Román Arrieta Villalobos,Fecha de defunción,2004-03-07,costa_rica
Román Arrieta Villalobos,Ocupación,sacerdote católico,costa_rica
Román Arrieta Villalobos,Ocupación,obispo católico,costa_rica
Román Arrieta Villalobos,Cargo,Arzobispo de San José de Costa Rica,costa_rica
Bernie Wright McClean,Lugar de nacimiento,Costa Rica,costa_rica
Bernie Wright McClean,Ocupación,entrenador,costa_rica
Bernie Wright McClean,Ciudadanía,Costa Rica,costa_rica
Bernie Wright McClean,Fecha de nacimiento,1979-06-08,costa_rica
Bernie Wright McClean,Ocupación,futbolista,costa_rica
Jorge Rossi Chavarría,Lugar de nacimiento,Provincia de Cartago,costa_rica
Jorge Rossi Chavarría,Ocupación,político,costa_rica
Jorge Rossi Chavarría,Ciudadanía,Costa Rica,costa_rica
Jorge Rossi Chavarría,Educado en,Universidad de Costa Rica,costa_rica
Jorge Rossi Chavarría,Empleador,Universidad de Costa Rica,costa_rica
Jorge Rossi Chavarría,Miembro de,Opus Dei,costa_rica
Jorge Rossi Chavarría,Fecha de nacimiento,1922-01-25,costa_rica
Jorge Rossi Chavarría,Fecha de defunción,2006-01-03,costa_rica
Abel Guier,Lugar de nacimiento,San José,costa_rica
Abel Guier,Ocupación,guitarrista bajo,costa_rica
Abel Guier,Ciudadanía,Costa Rica,costa_rica
Abel Guier,Fecha de nacimiento,1972-05-19,costa_rica
Agapito Jiménez Zamora,Lugar de nacimiento,Cartago,costa_rica
Agapito Jiménez Zamora,Ocupación,político,costa_rica
Agapito Jiménez Zamora,Ciudadanía,Costa Rica,costa_rica
Agapito Jiménez Zamora,Fecha de nacimiento,1817-05-24,costa_rica
Agapito Jiménez Zamora,Fecha de defunción,1879-09-17,costa_rica
Alberto Cañas Escalante,Lugar de nacimiento,San José,costa_rica
Alberto Cañas Escalante,Ocupación,escritor,costa_rica
Alberto Cañas Escalante,Ciudadanía,Costa Rica,costa_rica
Alberto Cañas Escalante,Educado en,Universidad de Costa Rica,costa_rica
Alberto Cañas Escalante,Empleador,Universidad de Costa Rica,costa_rica
Alberto Cañas Escalante,Miembro de,Academia Norteamericana de la Lengua Española,costa_rica
Alberto Cañas Escalante,Premio recibido,Gran Cruz de la Orden Civil de Alfonso X el Sabio,costa_rica
Alberto Cañas Escalante,Fecha de nacimiento,1920-03-16,costa_rica
Alberto Cañas Escalante,Fecha de defunción,2014-06-14,costa_rica
Alberto Cañas Escalante,Ocupación,abogado,costa_rica
Alberto Cañas Escalante,Ocupación,político,costa_rica
Alberto Cañas Escalante,Ocupación,diplomático,costa_rica
Alberto Cañas Escalante,Ocupación,periodista,costa_rica
Alberto Salom Echeverría,Lugar de nacimiento,San José,costa_rica
Alberto Salom Echeverría,Ocupación,político,costa_rica
Alberto Salom Echeverría,Ciudadanía,Costa Rica,costa_rica
Alberto Salom Echeverría,Educado en,Universidad de Costa Rica,costa_rica
Alberto Salom Echeverría,Cargo,Member of the Legislative Assembly of Costa Rica,costa_rica
Alberto Salom Echeverría,Fecha de nacimiento,1952-06-10,costa_rica
Alejandro Alvarado García,Lugar de nacimiento,León,costa_rica
Alejandro Alvarado García,Ocupación,juez,costa_rica
Alejandro Alvarado García,Ciudadanía,Costa Rica,costa_rica
Alejandro Alvarado García,Educado en,Universidad de San Carlos de Guatemala,costa_rica
Alejandro Alvarado García,Fecha de nacimiento,1839-01-09,costa_rica
Alejandro Alvarado García,Fecha de defunción,1922-09-11,costa_rica
Alejandro Alvarado García,Ocupación,político,costa_rica
Alejandro Jenkins,Lugar de nacimiento,San José,costa_rica
Alejandro Jenkins,Ocupación,físico,costa_rica
Alejandro Jenkins,Ciudadanía,Costa Rica,costa_rica
Alejandro Jenkins,Educado en,Universidad Harvard,costa_rica
Alejandro Jenkins,Empleador,Instituto Tecnológico de Massachusetts,costa_rica
Alejandro Jenkins,Fecha de nacimiento,1979-10-17,costa_rica
Alejandro Jenkins,Educado en,Instituto de Tecnología de California,costa_rica
Alejandro Jenkins,Educado en,Universidad de Costa Rica,costa_rica
Alejandro Jenkins,Empleador,Instituto de Tecnología de California,costa_rica
Alejandro Jenkins,Empleador,Universidad Estatal de Florida,costa_rica
Alejandro Jenkins,Empleador,Universidad de Costa Rica,costa_rica
Alejandro Jenkins,Empleador,Universidad de Gdansk,costa_rica
Alejandro Sequeira,Lugar de nacimiento,Costa Rica,costa_rica
Alejandro Sequeira,Ocupación,futbolista,costa_rica
Alejandro Sequeira,Ciudadanía,Costa Rica,costa_rica
Alejandro Sequeira,Fecha de nacimiento,1975-04-27,costa_rica
Alex Brenes,Lugar de nacimiento,San José,costa_rica
Alex Brenes,Ocupación,jugador de póquer,costa_rica
Alex Brenes,Ciudadanía,Costa Rica,costa_rica
Alex Brenes,Fecha de nacimiento,1964-01-17,costa_rica
Alex Sánchez Cruz,Lugar de nacimiento,Naranjo,costa_rica
Alex Sánchez Cruz,Ocupación,futbolista,costa_rica
Alex Sánchez Cruz,Ciudadanía,Costa Rica,costa_rica
Alex Sánchez Cruz,Fecha de nacimiento,1930-07-20,costa_rica
Alexander Madrigal,Lugar de nacimiento,Costa Rica,costa_rica
Alexander Madrigal,Ocupación,entrenador,costa_rica
Alexander Madrigal,Ciudadanía,México,costa_rica
Alexander Madrigal,Fecha de nacimiento,1972-05-06,costa_rica
Alexander Madrigal,Ocupación,futbolista,costa_rica
Alexander Madrigal,Ciudadanía,Costa Rica,costa_rica
Alfio Piva Mesén,Lugar de nacimiento,Cantón de Goicoechea,costa_rica
Alfio Piva Mesén,Ocupación,político,costa_rica
Alfio Piva Mesén,Ciudadanía,Costa Rica,costa_rica
Alfio Piva Mesén,Educado en,Universidad de Milán,costa_rica
Alfio Piva Mesén,Miembro de,Real Academia Nacional de Farmacia,costa_rica
Alfio Piva Mesén,Cargo,Vicepresidente de Costa Rica,costa_rica
Alfio Piva Mesén,Premio recibido,Orden de los Cinco Volcanes,costa_rica
Alfio Piva Mesén,Fecha de nacimiento,1940-01-07,costa_rica
Alfio Piva Mesén,Ocupación,ambientalista,costa_rica
Alfio Piva Mesén,Educado en,Universidad de Parma,costa_rica
Alfonso Chase,Lugar de nacimiento,Cartago,costa_rica
Alfonso Chase,Ocupación,escritor,costa_rica
Alfonso Chase,Ciudadanía,Costa Rica,costa_rica
Alfonso Chase,Fecha de nacimiento,1944-10-19,costa_rica
Alfonso Chase,Ocupación,crítico literario,costa_rica
Alfredo Piedra Mora,Lugar de nacimiento,San José,costa_rica
Alfredo Piedra Mora,Ocupación,entrenador,costa_rica
Alfredo Piedra Mora,Ciudadanía,Costa Rica,costa_rica
Alfredo Piedra Mora,Fecha de nacimiento,1915-08-15,costa_rica
Alfredo Piedra Mora,Fecha de defunción,2003-12-18,costa_rica
Alfredo Piedra Mora,Ocupación,futbolista,costa_rica
Allan Oviedo,Lugar de nacimiento,Alajuela,costa_rica
Allan Oviedo,Ocupación,entrenador,costa_rica
Allan Oviedo,Ciudadanía,Costa Rica,costa_rica
Allan Oviedo,Fecha de nacimiento,1970-11-08,costa_rica
Allan Oviedo,Ocupación,futbolista,costa_rica
Allan Segura,Lugar de nacimiento,Curridabat,costa_rica
Allan Segura,Ocupación,atleta,costa_rica
Allan Segura,Ciudadanía,Costa Rica,costa_rica
Allan Segura,Fecha de nacimiento,1980-12-23,costa_rica
Alonso Fernández Alvarez,Lugar de nacimiento,San José,costa_rica
Alonso Fernández Alvarez,Ocupación,modelo,costa_rica
Alonso Fernández Alvarez,Ciudadanía,Costa Rica,costa_rica
Alonso Fernández Alvarez,Fecha de nacimiento,1982-03-16,costa_rica
Alonso Fernández Alvarez,Ocupación,participante en concursos de belleza,costa_rica
Vassar College,país,Estados Unidos,costa_rica
Vassar College,instancia de,Universidad de Artes Liberales en los Estados Unidos,costa_rica
Vassar College,instancia de,institución educativa privada sin fines de lucro,costa_rica
Vassar College,situado en la entidad territorial administrativa,Poughkeepsie,costa_rica
Vassar College,nombrado en referencia a,Matthew Vassar,costa_rica
arzobispo,instancia de,cargo,costa_rica
arzobispo,instancia de,cargo eclesiástico,costa_rica
arzobispo,instancia de,función episcopal,costa_rica
arzobispo,instancia de,ocupación religiosa cristiana,costa_rica
obispo diocesano,instancia de,cargo eclesiástico,costa_rica
obispo diocesano,instancia de,función episcopal,costa_rica
obispo diocesano,subclase de,obispo,costa_rica
obispo diocesano,subclase de,pastor,costa_rica
obispo diocesano,subclase de,ordinario,costa_rica
Provincia de Cartago,país,Costa Rica,costa_rica
Provincia de Cartago,instancia de,provincia de Costa Rica,costa_rica
Provincia de Cartago,capital,Cartago,costa_rica
Provincia de Cartago,comparte fronteras con,Provincia de Limón,costa_rica
Provincia de Cartago,comparte fronteras con,Provincia de San José,costa_rica
