entidad,relacion,objeto,source_file
Andrés Bello,Educado en,Universidad Central de Venezuela,chile
Andrés Bello,Empleador,Universidad de Chile,chile
Andrés Bello,Cargo,senador de Chile,chile
Andrés Bello,Fecha de nacimiento,1781-11-29,chile
Andrés Bello,Fecha de defunción,1865-10-15,chile
Andrés Bello,Ocupación,poeta,chile
Andrés Bello,Ocupación,político,chile
Andrés Bello,Ocupación,diplomático,chile
Andrés Bello,Ocupación,historiador,chile
Marina Arrate,Lugar de nacimiento,Osorno,chile
Marina Arrate,Ocupación,poeta,chile
Marina Arrate,Ciudadanía,Chile,chile
Marina Arrate,Educado en,Universidad de Concepción,chile
Marina Arrate,Fecha de nacimiento,1957-02-14,chile
Marina Arrate,Ocupación,psicólogo,chile
Marina Arrate,Ocupación,crítico literario,chile
Marina Arrate,Educado en,Pontificia Universidad Católica de Chile,chile
Orlando Letelier,Lugar de nacimiento,Temuco,chile
Orlando Letelier,Ocupación,político,chile
Orlando Letelier,Ciudadanía,Chile,chile
Orlando Letelier,Educado en,Universidad de Chile,chile
Orlando Letelier,Empleador,Universidad Americana,chile
Orlando Letelier,Cargo,embajador,chile
Orlando Letelier,Fecha de nacimiento,1932-04-13,chile
Orlando Letelier,Fecha de defunción,1976-09-21,chile
Orlando Letelier,Ocupación,economista,chile
Orlando Letelier,Ocupación,diplomático,chile
Orlando Letelier,Educado en,Instituto Nacional,chile
Orlando Letelier,Educado en,Liceo José Victorino Lastarria,chile
Orlando Letelier,Empleador,Transnational Institute,chile
Orlando Letelier,Empleador,Institute for Policy Studies,chile
Orlando Letelier,Empleador,Ministerio del Interior,chile
Orlando Letelier,Cargo,ministro de Relaciones Exteriores de Chile,chile
Orlando Letelier,Cargo,ministro de Defensa Nacional de Chile,chile
Orlando Letelier,Cargo,ministro del Interior de Chile,chile
Gioconda Belli,Lugar de nacimiento,Managua,chile
Gioconda Belli,Ocupación,ensayista,chile
Gioconda Belli,Ciudadanía,España,chile
Gioconda Belli,Obra notable,La mujer habitada,chile
Gioconda Belli,Miembro de,Academia Nicaragüense de la Lengua,chile
Gioconda Belli,Premio recibido,Das politische Buch,chile
Gioconda Belli,Fecha de nacimiento,1948-12-09,chile
Gioconda Belli,Ocupación,activista,chile
Gioconda Belli,Ocupación,escritor,chile
Gioconda Belli,Premio recibido,Premio Biblioteca Breve,chile
Gioconda Belli,Ocupación,poeta,chile
Gioconda Belli,Ocupación,periodista,chile
Gioconda Belli,Premio recibido,Premio Sor Juana Inés de la Cruz,chile
Gioconda Belli,Premio recibido,Premio Reina Sofía de Poesía Iberoamericana,chile
Gioconda Belli,Premio recibido,Premio de Poesía Generación del 27,chile
Gioconda Belli,Premio recibido,Premio Internacional de Poesía Ciudad de Melilla,chile
Gioconda Belli,Premio recibido,caballero de las Artes y las Letras,chile
Gioconda Belli,Ciudadanía,Italia,chile
Gioconda Belli,Premio recibido,Premio Hermann Kesten,chile
Gioconda Belli,Premio recibido,Premio Casa de las Américas,chile
Gioconda Belli,Premio recibido,Premio Anna Seghers,chile
José Donoso,Lugar de nacimiento,Santiago de Chile,chile
José Donoso,Ocupación,escritor,chile
José Donoso,Ciudadanía,Chile,chile
José Donoso,Educado en,Universidad de Chile,chile
José Donoso,Empleador,Universidad de Princeton,chile
José Donoso,Obra notable,El lugar sin límites,chile
José Donoso,Premio recibido,Encomienda de la Orden Civil de Alfonso X el Sabio,chile
José Donoso,Fecha de nacimiento,1924-10-05,chile
José Donoso,Fecha de defunción,1996-12-07,chile
José Donoso,Ocupación,periodista,chile
José Donoso,Ocupación,guionista,chile
José Donoso,Premio recibido,Gran Cruz de la Orden del Mérito Civil,chile
José Donoso,Educado en,Pontificia Universidad Católica de Chile,chile
José Donoso,Premio recibido,Orden al Mérito Docente y Cultural Gabriela Mistral,chile
José Donoso,Premio recibido,caballero de las Artes y las Letras,chile
José Donoso,Premio recibido,America Award in Literature,chile
José Donoso,Educado en,Liceo José Victorino Lastarria,chile
José Donoso,Educado en,The Grange School,chile
Esteban Paredess,Lugar de nacimiento,Santiago de Chile,chile
Esteban Paredess,Ocupación,futbolista,chile
Esteban Paredess,Ciudadanía,Chile,chile
Esteban Paredess,Fecha de nacimiento,1980-08-01,chile
Gonzalo Fierro,Lugar de nacimiento,Santiago de Chile,chile
Gonzalo Fierro,Ocupación,futbolista,chile
Gonzalo Fierro,Ciudadanía,Chile,chile
Gonzalo Fierro,Fecha de nacimiento,1983-03-21,chile
Gioconda Belli,Ciudadanía,Chile,chile
Roberto Matta,Lugar de nacimiento,Santiago de Chile,chile
Roberto Matta,Ocupación,escultor,chile
Roberto Matta,Ciudadanía,Chile,chile
Roberto Matta,Educado en,Pontificia Universidad Católica de Chile,chile
Roberto Matta,Miembro de,Real Academia de Artes,chile
Roberto Matta,Premio recibido,Premio Nacional de Arte de Chile,chile
Roberto Matta,Fecha de nacimiento,1911-11-11,chile
Roberto Matta,Fecha de defunción,2002-11-23,chile
Roberto Matta,Ocupación,artista gráfico,chile
Roberto Matta,Ocupación,artista visual,chile
